mtc-A:426	different sides in Cambodia agreed to join round table discussions on national reconciliation	all the parties of Cambodia agreed to national conciliation round table meeting
mtc-A:662	he said :	he said : ''
mtc-A:286	overhead railway project to re-start in Bangkok	the overhead railway project in Bangkok will restart .
mtc-A:498	it is the first time Pfizer will market Viagra on TV .	Dole 's ad is the first time for Pfizer to promote sales of Viagra through TV .
mtc-A:296	I never think this will bring any effect to the development of China relations .	I 've never thought that this will have any effect on the development of Sino-US relation .
mtc-A:612	it is understood : the 19 years old Ding Hao is the first university student that is an orphan , with disability and brought up in an institute of children 's welfare in China .	it is known that Ding Hao , 19 years old in this year , is the first handicapped university student in new China who was adopted by and grew up in Welfare Institute .
mtc-A:432	in his statement , 75-year-old Dole said : '' I believe that this activity will help men pay attention to the problem of health that they are afraid to discuss about '' .	75-year-old Dorr said in the statement '' , I believe this movement can help men pay attention to the health problems that they fear to discuss '' .
mtc-A:262	in other industries , the food and beverage index for August is down 4.5 percent in comparison to the same period for last year . this is the seventh month since February of 1998 that the index has fallen .	furthermore , the catering trade index in August is also 4.5 % down the period last year , and this is continuously the 7th month since February 1998 that witnesses the drop of it .
mtc-A:170	he obviously meant the Cambodia was very close to joining of ASEAN in April of 1997 .	he was referring to what happened in April 1997 when Cambodia was about to join ASEAN .
mtc-A:402	investment of fixed assets was larger as well , the total reaching 26 billion yuan , an increase of 21 percent .	simultaneously , investment fixed asset was enhanced , with the total investment amounting to 26 billion yuan , marking a rise of 21 % over the previous year .
mtc-A:87	Sacasa expressed to American TV station that it would need about one billion US dollars to rebuild Nicaragua . he urged America and other creditor nations to make an integral economic assistance scheme , something like Marshall plan that helped Western Europe 's reconstruction after the Second World War .	the ambassador indicated to a U.S. television station that the reconstruction of Nicaragua requires about US$ 1 billion . he urged U.S. and other creditors nations to formulate an integral economic aid package similar to the Marshall Plan that helped rebuild Western Europe after the war .
mtc-A:236	National Front Youth League is making the world biggest strips of cloth in support for state leaders	National Front Youth League will make the world 's largest banner to support the state leader
mtc-A:370	Israeli security officials saw the special plane of Arafat taking off for Paris from the runway on Wednesday .	on Wednesday , Israeli security officials saw Arafat 's plane off , which was destined for Paris .
mtc-A:355	above is the integrate report of VOA correspondent Nin Xin .	this is the report from VOA journalist Ning Xin .
mtc-A:348	the most common conditions are that many government officials who administrate an industry also take charge of the enterprises in the same industry .	it is common to see government officials in charge of certain industries at the same time running enterprises in those same industries .
mtc-A:220	he said that the UN still recognize Portugal as legal trustee of East Timor , which helps their request to extradite Soeharto .	he said that the UN still regards Portugal as the legitimate administrative country of East Timor , which is helpful to their request to extradite Suhatou .
mtc-A:552	according to western embassies , the figure was quite close to that they had estimated .	the Western embassies said this figure is very close to what they have estimated .
mtc-A:477	Fenglingdu Economic Zone was the only one based in a town , and it 's the new passageway for the inland Shanxi Province .	Fenglingdu Economic Development Zone is the only development zone based on a small town , and is also a new channel connecting Shanxi , an inland province , with the outside world .
mtc-A:346	and Asia had just stepped into its initial stage of recovery	Asia 's economic revival is in its beginning phase .
mtc-A:391	but in most cases , they are released soon .	but in most cases they were freed soon .
mtc-A:80	the money people spent on eating out increased from 245 million Singapore dollars in July to 248 million Singapore dollars in August .	the money spent on food and drink increased from RMB 245 million in July to RMB 248 million .
mtc-A:607	-lrb- AFP report from Detroit -rrb- the 107-year-old Hudson building in Detroit turned into a heap of ruins in 30 seconds the day before yesterday .	-lrb- Agence France Presse wire Detroit -rrb- the 107-year-old Hudson building was reduced to rubble in 30 seconds the day before yesterday .
mtc-A:116	China will continue implementing the financial opening up policy	China will carry on open financial policy
mtc-A:47	of these , Chinese investment currently accounts for 50 percent of financial insurance , 50-70 percent of the travel industry , 30 percent of imports and exports , and 70 percent of real estate .	in particular , China enterprises now account for about 50 % of finance and insurance services , 50 % to 70 % of travel and tourism , 30 % of import and export , and 70 % of real estate .
mtc-A:242	the foreign investment scope is developing rapidly towards new building material , new and high technology , and deep processing of building materials etc. .	the domain of foreign investment made further development in the areas of new building materials , high technology and processing industry of building materials .
mtc-A:91	the document said that the activities of Malaysia to try to inhabit the reef beach belonged to the Philippines might affect the security of the Philippines , because the reef beach 's location near the Balawang Island of the Philippines .	the document said that Malaysia 's attempt to occupy the coral reef is a threat to Philippines security because the geographic location of the reef is quite close to Philippines ' Palawan Island .
mtc-A:131	earlier , Russia called back its ambassadors to the United States and the United Kingdom in protest against the military actions taken by the two countries .	earlier , Russia recalled its ambassadors to the United States and England in protest of those countries ' military actions .
mtc-A:273	the Chief Minister of Sarawak thought Anwar very possibly guilty of sodomy	head of Shalaoye Province : Anwar likely guilty of sodomy
mtc-A:491	however , Moore said Habibie refused to allow former head of Australia 's Criminal Investigation Bureau Sherman to go to East Timor for the investigation of the death of five Australian journalists in 1975 .	however , Moore said that Habibie refused to let Sherman , former director of the National Bureau of Criminal Investigation of Australia , go to East Timor to conduct investigations on the deaths of five Australian journalists in 1975 .
mtc-A:469	he said that Thailand signed an extradition agreement with Hun Sen government . in pursuant to the agreement , Thailand can hand over any criminal wanted by Phnom Penh and let them be tried in Cambodia .	he also mentioned , Thailand signed a criminal extradition agreement with Hun Sen government in May this year . therefore , Thailand can extradite those criminals wanted by Cambodia to Phnom Penh authority for punishment according to this law .
mtc-A:562	local party committees , governmental and military organs at various level should fully mobilize the initiative and creativity of the vast militiamen and reserved service , making contribution to further reform and opening up to the outside world , promote development and maintaining stability .	different levels as well as local party committees , the Government and Military Department should adequately re-deploy the numerous officers and soldiers of the militia and reserve . it is important to enhance enthusiasm , creativeness and contribute to intensify reforms , promote developments and maintain stability .
mtc-A:21	when asked about this year 's work , Viktor Chernomyrdin said that the government is drafting a new structural reform together with an economic stipulation plan . the idea is to submit the draft plan to the enlarged government meeting for discussion on February 26 .	when referring to this year 's work , Chelno Merkin said that the new plan for structure modification and economic increase was being drafted , and was prepared to go before the government for discussion .
mtc-A:609	there are 11 township enterprises around the province have been rated as '' Greatest Economic Benefits Enterprises '' .	eleven of Fujian 's TVEs have been granted the national '' Most Economically Beneficial TVE '' award .
mtc-A:388	in recent 2 years , some foreign investors expressed their hope to set foot in the urban construction of Xining .	in the past two years , some foreign merchants expressed their intentions of investing in the urban infrastructures of Xining City .
mtc-A:406	Moore held talks with Indonesian defense minister Wiranto last Friday , and then the day before yesterday held talks with Habibie in Surabaya .	Mur talked with Vilanto , National Defence Minister of Indonesia , last Friday , and talked with Habibi at Surabaya , the day before yesterday .
mtc-A:310	according to the agreement , Israel is to give away more land on the West Bank of Jordan to the Palestinians .	in the agreement , Israel will give even more territory in the West Bank to the Palestinians .
mtc-A:74	in addition , there are 5,100 inland associated enterprises with 175 industrial projects already in operation .	furthermore , there are also 5,100 domestic linked enterprises and 175 industrial projects currently in production .
mtc-A:240	according to the experts , El Nino is now transforming into a new phenomenon called La Nina .	experts say the El Nino is becoming a new phenomenon called the La Nina .
mtc-A:455	this youth who works at a computer company says he and a Muslim neighbor will stand guard there all night to prevent thugs from entering their homes and robbing them .	the young man who works in a computer company said that he and his Muslim neighbors will keep guard throughout the night to prevent the rioters from looting their homes .
mtc-A:223	yesterday at the conference of French National Congress Foreign Affairs Committee .	French foreign minister made the above statement yesterday on a French National Parliament Foreign Affair Committee conference .
mtc-A:325	many are worrying privately that such a tie may affect the business of large Canadian enterprises .	in private , some people are worried , fearing it might affect the businesses in Canada .
mtc-A:143	Talin told the reporters at the Bangkok airport , '' I had reported the loan stipulations to Premier Chuan Lee Pai last night , but we had not determined the amount , because Japan had not yet informed us '' .	speaking to reporters at the Bangkok international airport , Tarrin said '' , I have already reported to Prime Minister Chuan Leepai on the outlines of how to use the loan but we have n't decide the sum because Japan has n't informed us about it '' .
mtc-A:447	as early as in the 80s , the Dutch multinational corporation Philips cooperated with Wuhan and established the first joint venture -- Changfei Fiber-Optical and Fiber-Cable Co. Ltd.	Philips , the Dutch multinational corporation , cooperated with Wuhan to establish the first foreign-invested enterprise there during the 1980s , the Wuhan Yangtze Optical Fiber and Cable Company Limited
mtc-A:135	the Congress session will close on December 14 .	the congressional session will end on Dec. 14 .
mtc-A:225	US delegates said the meeting had made certain progress even though some issues of concern to the US Congress might be postponed to the meeting next year for settlement .	the U.S. representative said that although some of the issues of comparative concern to the U.S. Congress may be deferred to the next conference for resolution , some progress has been made at the current conference .
mtc-A:121	Huang Sihua made the above speech at the economic report and exchange meeting with the Malay Chinese Business League the day before .	Huang Sihua made the comment at an economic report and exchange meeting held by the Malaysian Chinese Industry and Commerce Union the day before yesterday .
mtc-A:75	the Ministry of Defense once indicated that about 20,000 soldiers were missing in the Korean War and that the Ministry of Defense believes there may still be some survivors .	Dedence Ministry once expressed that about twenty thousand soldiers were missing during the Korean War . Defence Ministry believes that there are some more survivors .
mtc-A:142	he considers that the freedoms and democracy that Chinese people are experiencing now can not be compared to the China of the past , and China has taken a positive and co-operational attitude on the issue of intellectual property rights protection , which the US should not overlook .	he considers that the freedoms and democracy that Chinese people are experiencing now can not be compared to the China of the past , and China has taken a positive and co-operational attitude on the issue of intellectual property rights protection , which the US should not overlook .
mtc-A:229	Guangxi utilized 150 million US dollars of foreign capital to construct water transportation infrastructure	Guangxi uses US$ 150 million in foreign capital to build basic transportation and water transport facilities
mtc-A:256	Gansu 's economy takes on a high growth and low inflation look	Gansu economy sees big increase with low inflation
mtc-A:604	Dong Jianhua , the chief of Hong Kong special administration region , made a remark the day before yesterday in his national day address : '' as a Chinese , I feel very glorious , and am very proud of our country 's development '' .	Tung Chee-hwa , the chief executive of Hong Kong special administrative region , said in his congratulatory note on national day the day before yesterday '' , as a Chinese , I feel very proud , and I am very proud of the development in our country '' .
mtc-A:46	import and export exceeds 9 billion USD this year in Pudong new area .	import and export exceeds 9 billion USD this year in Pudong new area .
mtc-A:366	he told the reporter that most of these young looters must have heard about the riot here and have rushed over from places outside Chinatown .	he told the reporter that most of these young looters must have heard about the riot here and have rushed over from places outside Chinatown .
mtc-A:493	a citizen said : '' I have never thought that I will be blackened all over by the dust '' .	a citizen said '' , I did not expect that I would be completely blackened by the dust '' .
mtc-A:98	'' someone said that we have been burnt once , are n't we ? at that time , we are prepared to accept them but they started to fight again a few days later '' , Siazon said .	Siazon said '' , some say , have n't we been burnt before ? at that time , just as we were ready to accept them , they fought again several days later '' .
mtc-A:254	in US tens of millions of men are incapable of sex , of whom , just 10 % go to a doctor .	there are 10-20 million men with impotence in the United States , and only 10 % of them go to see doctors .
mtc-A:413	a small crowd of demonstrators gathered outside of Kremlin Palace of Moscow , many of them waved Communist Party 's flag .	this smaller than expected number of protestors gathered outside of the Kremlin in Moscow , many people also waved communist flags .
mtc-A:460	supporting countries , Japan , Australia , New Zealand and Korea : the US has no other choice	supporting nations , Japan , Australia , New Zealand and South Korea : U.S. has no other options
mtc-A:164	by 2000 , an initial talent market system with improved functions , complete operation system , complementary regulations , timely guidance , and good services is about to be established nationwide .	before year 2000 , a nationwide personnel market system will be established primarily with perfect functioning , sound mechanism , full laws and regulations , timely guidance , and thoughtful service .
mtc-A:129	he said , it is very disappointing that so many Britons choose to leave Australia because nearly everyone who leaves is a financially independent skilled worker .	he said that so many British people left Australia is very disappointing to see . because most of those people are financially independent and technically skilled workers .
mtc-A:387	China insurance supervision and management project starts in Beijing	China insurance supervision project starts in Beijing
mtc-A:389	-lrb- Kuala Lumpur -rrb- Lien Hoe is estimated to redeem the remaining 65 % of its 53,810,000 ringgit bond through bank loans by the end of the year .	-lrb- from Kuala Lumpur -rrb- Lien Hoe is expected to redeem the current remaining 65 % of bonds or bonds with a total value of 53,810 million ringgit by the end of this year through financing bank loans .
mtc-A:167	Mr. Min says his neighbors erected this wire entanglement after the violence in May , but did not think they would need it so soon .	Mr. Min said his neighbors made the barbed wire after the riot in May but they did n't expect to use it so soon .
mtc-A:69	according to the statistics , currently , there are more than one hundred subsidiary agricultural product enterprises with a gross product of 100 million yuan in Jiangsu Province .	according to statistics concerned , there are at present more than 100 agricutural produce and by-product processing enterprises in Jiangsu Province , which respectively boast of an annual output value of more than 100 million RMB .
mtc-A:351	Kuala Lumpur Malaysian information Minister Mohamed Rahmat said that '' the burning of Indonesia '' demonstrators should not become the puppet of external forces to do damage to the country . on the contrary , they should choose a wiser way to express themselves .	-lrb- Kuala Lumpur -rrb- Malasian press Minister Muhammad Lamo said , those who participated in the demonstrations of '' fire not die '' should not become the puppet of the foreign power to sabotage the nation , instead , they should adopt more sensible means to express their wishes .
mtc-A:118	the province now has eleven rural enterprises included in China 's '' Best Economic Performers : Rural Enterprise '' list .	in the whole province 11 village and township enterprises have entered the rank of China 's '' Economically Most Efficient Village and Township Enterprises '' .
mtc-A:197	-lrb- Tokyo , general wire -rrb- Japan , Australia , New Zealand , South Korea and other countries have expressed their support for '' Operation Desert Fox '' . they said the United States has no other options .	-lrb- Tokyo -rrb- Japan , Australia , New Zealand and South Korea , etc. expressed their support for '' Desert Fox mission '' . they said that the U.S. has no choice .
mtc-A:45	it belongs to permanent title deed for land , covering a land of 1.3 million square feet , located on the Upper Yulang Road , i.e. , near Nanyang University of Science and Technology .	it is a permanent title deed for land , with an area of 1.3 million square feet , and is located at upper end of Jurong Road near Nanyang Polytechnics .
mtc-A:195	he told reporters : '' according to local immigration regulation , these immigrants were not those you want to get rid of '' .	he told the reporters '' , according to the local immigration regulations , these immigrants do n't belong to a category you want to just throw away '' .
mtc-A:417	Tung Chee-hwa , the chief executive of Hong Kong special administrative region , said in his congratulatory note on national day the day before yesterday '' , as a Chinese , I feel very proud , and I am very proud of the development in our country '' .	Tung Chee-hua , the chief executive officer of the Hong Kong special administrative zone , said in his greeting on the celebration of the Chinese Liberation Day , that I am very proud to be a Chinese and also proud of our country 's development .
mtc-A:90	he did not disclose the real number . however , military officers once indicated that there were about 11,500 soldiers garrisoned in East Timor in August .	he did not disclose the actual number , however , the military official has said that , there were about 11500 soldiers in East Timor in the middle of August .
mtc-A:473	El Nino means that the surface temperature of the water is a lot higher than normal , affecting air current movement and then producing climatic changes all over the world .	Ernino means that the surface water temperature is much higher than usual . this will influence the trend of the air current and consequently change the climate in different parts of the world .
mtc-A:152	German foreign minister Cresson made a speech on 11th hoping that a united Germany would play more important role in UN , and to have more right to speak for making decisions in UN .	the German Minister of Foreign Affairs Gunser , gave a speech on February 11th that he hoped the united Germany could play a more important role in the UN and have more say in the UN 's policy decisions .
mtc-A:126	as compared with the third phase , the price of the fourth phase is down 30 % .	compare with the price of the third stage , the price of the fourth stage is 30 % lower .
mtc-A:51	the amount of foreign capital actually utilized during the entire year reached 260 million US dollars .	the annual foreign investment actually used amounted to US$ 0.26 billion
mtc-A:34	US admits air attack killed hundreds of Iraqi citizens , UK reporter says bombed site not military target	U.S. confessed hundreds of Iraqi civilians died in air attack , British reporter said that bombed was not military target at all
mtc-A:252	Gusa reiterated that Thailand would never support any part of Cambodia to do any activities of subversion .	Gussa restated that Thailand will absolutely not support any Cambodian party in using Thailand for subversive activities against neighboring countries .
mtc-A:82	Hao Ding becomes the first disabled student from a Chinese orphanage to be accepted into college .	Ding Hao became the first handicapped university student who grew up in Chinese orphanage
mtc-A:234	the Chinese Foreign Minister Tang Jiaxuan has repeatedly talked about the issue of Taiwan while attending this UN conference and on his numerous public appearances during his visit in Washington .	Chinese Foreign Minister Tang Jiaxuan repeatedly raised the Taiwan issue while attending the General Assembly of the United Nations this time , and has done so in numerous public appearances on his visit to Washington .
mtc-A:182	at the press conference held toady for journalists from both at home and abroad , Dai Xianglong emphasized that China will not give up the open financial policy because of the financial turbulence in some of the Southeast Asian countries .	on today 's news releasing meeting for national and foreign journalists , Dai Xianglong emphasized that China would not give up finance open policy just because of the turbulent finance in some of the Southeast Asian countries .
mtc-A:404	Chinese enterprises become the biggest foreign investors in Macao .	Chinese enterprises become the biggest foreign investors in Macao .
mtc-A:168	Japan 's Finance Minister Miyazawa announced a US$ 30 billion rescue package on October 3 during G-7 meeting .	Japan 's Finance Minister Miyazawa announced a US$ 30 billion rescue package on October 3 during G-7 meeting .
mtc-A:484	the ambassador indicated to a U.S. television station that the reconstruction of Nicaragua requires about US$ 1 billion . he urged U.S. and other creditors nations to formulate an integral economic aid package similar to the Marshall Plan that helped rebuild Western Europe after the war .	Sacasa expressed to American TV station that it would need about one billion US dollars to rebuild Nicaragua . he urged America and other creditor nations to make an integral economic assistance scheme , something like Marshall plan that helped Western Europe 's reconstruction after the Second World War .
mtc-A:11	Gusa repeated that Thailand would never support any Cambodian group who wants to use Thai help to overthrow any government .	Gusa repeated that Thailand would never support any Cambodian group who wants to use Thai help to overthrow any government .
mtc-A:293	the article forbids people from defaming religious groups .	this regulation forbids people to slander religious organizations .
mtc-A:224	Marge stated that Canada should list the issue of human rights as a new factor in its foreign trade policy .	Marchi said Canada should add human rights as a new factor to its foreign trade policy .
mtc-A:418	Asia 's still just beginning to recover from their own crisis .	Asia is still in the initial stages of economic resurgence .
mtc-A:515	on the other hand , the catering industry index in August also fell 4.5 % over the same period last year , the 7th consecutive month in which the index has dropped since February , 1998 .	on the other hand , the food index in August dropped by 4.5 % compared with last year , and this has been the seventh month drop since February 1998 .
mtc-A:190	in addition , financial and investment companies will be controlled by the Ministry of Finance .	in addition , financial and investment companies will be controlled by the Ministry of Finance .
mtc-A:255	the Thai government welcomed the surrender to authorities in Phnom Penh of two important members of the Khmer Rouge , Khieu Samphan and Nuon Chea , yesterday .	Thailand 's government expressed happiness about the event of two key members of Khmer Rouge , Khieu Samphan and Nuon Chea , surrendering to the authorities in Phnom Penh .
mtc-A:233	and this , the person was a model . it 's good for the local people to improve their human rights . directly , on the rights of the workers , such a kind , it had a very direct influence .	further , this type of , this person taking it with him , has a demonstrative effect on improving local human rights , has a direct effect on this type of worker rights , this thing , has an extremely direct effect .
mtc-A:362	some analysts think that because a high unemployment rate may cause social turbulence , China will solve the loss problem of state-owned enterprises in the way of merger instead of bankruptcy .	some analysts believed that China would solve the deficit problem of the state-owned enterprises mainly by the way of merger rather than bankruptcy since worrying about the social turbulence followed by the high rate of unemployment .
novels-A:520	there I found Conseil , who wished to know the result of my interview with the Captain .	there I found Conseil , who wanted to know the upshot of my interview with the captain .
novels-A:711	'' yes , Captain , although by this time I ought to have accustomed myself to be surprised at nothing since I have been on board your boat '' .	'' yes , Captain , although since I 've been aboard your vessel , I should have formed the habit of not being amazed by anything ! ''
novels-A:182	'' so shall I '' , replied Ned Land .	'' me , I am out like a light ! '' Ned Land replied .
novels-A:522	'' no , my friend . what is Ned Land doing ? ''	'' no , my friend . what 's Ned Land up to ? ''
novels-A:975	'' they are southern whales '' , said he ; '' there goes the fortune of a whole fleet of whalers '' .	'' they are southern right whales '' , he said . '' there goes the fortune of a whole whaling fleet '' .
novels-A:81	'' and mine too '' , simply said the harpooner .	'' and with my own ! '' the harpooner replied simply .
novels-A:1132	'' at St. Malo '' , answered Conseil .	'' in Saint - Malo '' , Conseil returned unflappably .
novels-A:745	'' no '' , said I ; '' the creature is wounded -- look at the blood ; but your weapon has not stuck in his body '' .	'' no '' , I said , '' the animal 's wounded , there 's its blood ; but your weapon did not stick in its body '' .
novels-A:578	'' you may speak '' , said the captain . '' this man does not understand French '' .	'' you may talk freely '' , the captain told me . '' this man does not understand French '' .
novels-A:1027	'' good ! '' said Conseil ; '' a concert of bulls ! ''	'' gracious '' , Conseil put in , '' a choir of bulls ? ''
novels-A:1223	I cast a last look at the man-of-war , which was putting on steam , and rejoined Ned and Conseil .	I took a last look at the battleship , which was putting on steam . then I rejoined Ned and Conseil .
novels-A:542	Conseil was in ecstasy . Ned Land , carried away by his violent instincts , rushed on to the staircase . but the moment he seized the rail with both hands , he , in his turn , was overthrown .	Conseil was in ecstasy . carried away by his violent instincts , Ned Land leaped up the companionway . but as soon as his hands seized the railing , he was thrown backward in his turn .
novels-A:310	'' see ! '' exclaimed the harpooner , '' but we can see nothing in this iron prison ! we are walking -- we are sailing -- blindly '' .	'' see ! '' the harpooner exclaimed . '' there 's nothing to see , nothing we 'll ever see from this sheet-iron prison ! we are simply running around blindfolded -- ''
novels-A:606	'' agreed , Captain ! ''	'' that suits me , Captain '' .
novels-A:186	'' soundly , Professor . but , I do not know if I am right or not , there seems to be a sea breeze ! ''	'' like a log , Professor . but I must be imagining things , because it seems like I am breathing a sea breeze ! ''
novels-A:682	'' yes , Captain Nemo '' , I replied ; '' and the Nautilus is wonderfully fitted for such a study . ah ! it is an intelligent boat ! ''	'' yes , Captain Nemo '' , I replied , '' and the Nautilus is wonderfully suited to this whole survey . ah , it 's a clever boat ! ''
novels-A:329	'' well , we must accept '' , said the Canadian . '' but once more on dry ground , we shall know what to do . indeed , I shall not be sorry to eat a piece of fresh venison '' .	'' well , we 've got to accept ! '' the Canadian answered '' . once we are on solid ground , we 'll figure out a course of action . besides , it would not pain me to eat a couple slices of fresh venison ! ''
novels-A:921	'' here we are , once more on land '' , said Conseil .	'' so here we are , back on shore '' , Conseil said .
novels-A:817	I continued my work , but the temperature rose to such a pitch as to be intolerable .	I kept on working , but the temperature rose to the point of becoming unbearable .
novels-A:69	I was mistaken . she tried to sheer off , but the supernatural animal approached with a velocity double her own .	my mistake . it wanted to retreat , but the unearthly animal came at us with a speed double our own .
novels-A:757	I turned , and saw the Captain .	I turned and discovered the captain .
novels-A:511	'' yes , sir '' .	'' yes , sir '' .
novels-A:283	'' what are they , Captain ? ''	'' what are they , Captain ? '' I asked .
novels-A:810	'' then , sir , if you will allow me , I will wish you good night '' .	'' then , sir , with your permission , I will bid you good evening '' .
novels-A:1148	'' had not its eyes , placed at the back of its head , considerable development ? ''	'' were not its eyes prominently placed and considerably enlarged ? ''
novels-A:872	the captain rose , telling me to follow him . I had had time to recover . I obeyed . the saloon was dark , but through the transparent glass the waves were sparkling . I looked .	the captain stood up and invited me to follow him . I ' d had time to collect myself . I did so . the lounge was dark , but the sea 's waves sparkled through the transparent windows . I stared .
novels-A:441	'' my word ! '' returned the Canadian '' , I begin to understand the charms of anthropophagy '' .	'' ye gods '' , the Canadian shot back , '' I am starting to appreciate the charms of cannibalism ! ''
novels-A:544	meanwhile , the exasperated Papuans had beaten a retreat paralyzed with terror . as for us , half laughing , we consoled and rubbed the unfortunate Ned Land , who swore like one possessed .	meanwhile , crazed with terror , the unhinged Papuans beat a retreat . as for us , half laughing , we massaged and comforted poor Ned Land , who was swearing like one possessed .
novels-A:765	in less than twenty minutes , the Nautilus , carried along by the torrent , had passed through the Isthmus of Suez .	in less than twenty minutes , swept along by the torrent , the Nautilus had just cleared the Isthmus of Suez .
novels-A:1180	'' to speak to you , Captain '' .	'' to speak with you , Captain '' .
novels-A:198	it was the commander of the vessel who thus spoke .	it was the ship 's commander who had just spoken .
novels-A:300	'' immensely rich , sir ; and I could , without missing it , pay the national debt of France '' .	'' infinitely rich , sir , and without any trouble , I could pay off the ten-billion-franc French national debt ! ''
novels-A:208	after rather a long silence , the commander resumed the conversation .	after a fairly long silence , the commander went on with our conversation .
novels-A:623	'' mussels too ? '' asked the Canadian .	'' are mussels included too ? '' the Canadian asked .
novels-A:187	a seaman could not be mistaken , and I told the Canadian all that had passed during his sleep .	a seaman could not be wrong on this topic , and I told the Canadian what had gone on while he slept .
novels-A:625	'' good ! for the future I shall pay attention '' , replied the Canadian .	'' good ! '' the Canadian replied . '' from now on we 'll pay closer attention to 'em '' .
novels-A:648	Captain Nemo was awaiting me .	Captain Nemo was waiting for me .
novels-A:1159	'' in any case '' , replied the Canadian , '' we shall be free , for we are floating '' .	'' in any event we are already clear '' , the Canadian replied , '' because we are afloat '' .
novels-A:1110	'' we shall succeed '' , I said to the Captain , after having anxiously watched the result of the operation .	after I monitored the operation 's progress , double-checking it with many inspections , I told the captain , '' it 's working '' .
novels-A:463	'' no , my boy ; you have made an excellent stroke . take one of these living birds , and carry it in your hand . ''	'' not at all , my boy . that was a stroke of genius , catching one of these live birds with your bare hands ! ''
novels-A:1021	'' sir '' , said Conseil , '' will you tell me the names of these creatures ? ''	'' Master is well aware '' , Conseil replied , '' that I am not seasoned in practical application . when Master has told me these animals ' names ... ''
novels-A:437	'' Conseil , we must not despair , '' said the Canadian .	'' do not give up so easily , Conseil , '' the Canadian replied .
novels-A:33	'' yes , sir '' , replied the engineer .	'' aye , sir '' , the engineer replied .
novels-A:731	'' just so , sir '' .	'' positively , sir '' .
novels-A:415	'' well , friend Ned , we will wait patiently for the tide on the 9th instant ; for it appears that the moon will have the goodness to put it off again '' .	'' well , Ned my friend , we 'll serenely wait for the tide on the 9th , because it seems the moon will have the good nature to float us away ! ''
novels-A:894	that night , about eleven o'clock , I received a most unexpected visit from Captain Nemo . he asked me very graciously if I felt fatigued from my watch of the preceding night . I answered in the negative .	near eleven o'clock in the evening , I received a most unexpected visit from Captain Nemo . he asked me very graciously if I felt exhausted from our vigil the night before . I said no .
novels-A:697	'' yes '' .	'' yes . it
novels-A:579	'' can nothing save him ? ''	'' nothing can save him ? ''
novels-A:38	'' but , Ned , you , a whaler by profession , familiarized with all the great marine mammalia -- you ought to be the last to doubt under such circumstances ! ''	'' but Ned , you are a professional whaler , a man familiar with all the great marine mammals -- your mind should easily accept this hypothesis of an enormous cetacean , and you ought to be the last one to doubt it under these circumstances ! ''
novels-A:254	I entered the captain 's room : it had a severe , almost a monkish aspect . a small iron bedstead , a table , some articles for the toilet ; the whole lighted by a skylight . no comforts , the strictest necessaries only .	I entered the captain 's stateroom . it had an austere , almost monastic appearance . an iron bedstead , a worktable , some washstand fixtures . subdued lighting . no luxuries . just the bare necessities .
novels-A:413	having said this , Captain Nemo , followed by his lieutenant , redescended to the interior of the Nautilus . as to the vessel , it moved not , and was immovable , as if the coral line polypi had already walled it up with their in destructible cement .	this said , Captain Nemo went below again to the Nautilus 's interior , followed by his chief officer . as for our craft , it no longer stirred , staying as motionless as if these coral polyps had already walled it in with their indestructible cement .
novels-A:214	'' I ask you , then , what you mean by this liberty ? ''	'' then I would ask what you mean by this freedom '' .
novels-A:294	'' but how could you construct this wonderful Nautilus in secret ? ''	'' but how were you able to build this wonderful Nautilus in secret ? ''
novels-A:391	'' and could you tell me what everyone knows about it ? '' he inquired , ironically .	'' and could you kindly tell me what everybody knows ? '' he asked me in a gently ironic tone .
novels-A:760	'' now '' , said Captain Nemo , '' let us try to make our passage '' .	'' now '' , Captain Nemo said , '' let 's look for our passageway '' .
novels-A:305	'' we have arrived '' , said the Captain .	'' here we are '' , the Captain said .
novels-A:1120	'' yes '' , I replied , '' for we are going the way of the sun , and here the sun is in the north '' .	'' yes '' , I replied , '' because we are going in the direction of the sun , and here the sun is due north '' .
novels-A:1024	'' no ; not unless you attack them . when they have to defend their young their rage is terrible , and it is not uncommon for them to break the fishing-boats to pieces '' .	'' only if they are attacked '' , I replied . '' but when these giant seals defend their little ones , their fury is dreadful , and it is not rare for them to smash a fisherman 's longboat to bits '' .
novels-A:712	'' but the cause of this surprise ? ''	'' but what is it that startles you ? ''
novels-A:1191	'' give it what name you please '' .	'' call it anything you like '' .
novels-A:877	'' a society which has received from the Spanish government the privilege of seeking those buried galleons . the shareholders are led on by the allurement of an enormous bounty , for they value these rich shipwrecks at five hundred millions . ''	'' a company chartered by the Spanish government to search for these sunken galleons . the company 's investors were lured by the bait of enormous gains , because this scuttled treasure is estimated to be worth 500,000,000 francs . ''
novels-A:75	the captain , Ned Land , and I were then on the poop , eagerly peering through the profound darkness .	by then Commander Farragut , Ned Land , and I were on the afterdeck , peering eagerly into the profound gloom .
novels-A:173	'' my friends '' , I said , '' we must not despair . we have been worse off than this . do me the favor to wait a little before forming an opinion upon the commander and crew of this boat . ''	'' my friends '' , I said , '' we must not despair . we 've gotten out of tighter spots . so please do me the favor of waiting a bit before you form your views on the commander and crew of this boat . ''
